"Team","split","input","game_code","stats"
"Houston","wins","Offensive_Efficency","Northern Kentucky 20230316",101.2
"Houston","wins","Offensive_Efficency","Auburn 20230318",125.7
"Houston","losses","Offensive_Efficency","Alabama 20221210",90.5
"Houston","losses","Offensive_Efficency","Temple 20230122",88.4
"Houston","losses","Offensive_Efficency","Memphis 20230312",99.8
"Houston","losses","Offensive_Efficency","Miami 20230324",107.5
"Houston","conf","Offensive_Efficency","Tulsa 20221228",135
"Houston","conf","Offensive_Efficency","UCF 20221231",113.2
"Houston","conf","Offensive_Efficency","SMU 20230105",131.5
"Houston","conf","Offensive_Efficency","Cincinnati 20230108",109.5
"Houston","conf","Offensive_Efficency","South Florida 20230111",122
"Houston","conf","Offensive_Efficency","Tulane 20230117",119.4
"Houston","conf","Offensive_Efficency","Temple 20230122",88.4
"Houston","conf","Offensive_Efficency","UCF 20230125",134.9
"Houston","conf","Offensive_Efficency","Cincinnati 20230128",119.1
"Houston","conf","Offensive_Efficency","Wichita State 20230202",114.7
"Houston","conf","Offensive_Efficency","Temple 20230205",131.7
"Houston","conf","Offensive_Efficency","Tulsa 20230208",126.5
"Houston","conf","Offensive_Efficency","SMU 20230216",118.7
"Houston","conf","Offensive_Efficency","Memphis 20230219",108.8
"Houston","conf","Offensive_Efficency","Tulane 20230222",125.9
"Houston","conf","Offensive_Efficency","East Carolina 20230225",119.3
"Houston","conf","Offensive_Efficency","Wichita State 20230302",127.3
"Houston","conf","Offensive_Efficency","Memphis 20230305",104.2
"Houston","recency5","Defensive_Efficency","Cincinnati 20230311",73.6
"Houston","recency5","Defensive_Efficency","Memphis 20230312",115.1
"Houston","recency5","Defensive_Efficency","Northern Kentucky 20230316",83.5
"Houston","recency5","Defensive_Efficency","Auburn 20230318",99.3
"Houston","recency5","Defensive_Efficency","Miami 20230324",127.6
"Houston","recency10","Defensive_Efficency","Tulane 20230222",83.4
"Houston","recency10","Defensive_Efficency","East Carolina 20230225",89.5
"Houston","recency10","Defensive_Efficency","Wichita State 20230302",101.2
"Houston","recency10","Defensive_Efficency","Memphis 20230305",101.1
"Houston","recency10","Defensive_Efficency","East Carolina 20230310",64.4
"Houston","recency10","Defensive_Efficency","Cincinnati 20230311",73.6
"Houston","recency10","Defensive_Efficency","Memphis 20230312",115.1
"Houston","recency10","Defensive_Efficency","Northern Kentucky 20230316",83.5
"Houston","recency10","Defensive_Efficency","Auburn 20230318",99.3
"Houston","recency10","Defensive_Efficency","Miami 20230324",127.6
"Houston","home","Defensive_Efficency","Northern Colorado 20221107",56.5
"Houston","home","Defensive_Efficency","Oral Roberts 20221114",67.2
"Houston","home","Defensive_Efficency","Texas Southern 20221116",72.9
"Houston","home","Defensive_Efficency","Kent State 20221126",63.2
"Houston","home","Defensive_Efficency","Norfolk State 20221129",80.7
"Houston","home","Defensive_Efficency","North Florida 20221206",69.3
"Houston","home","Defensive_Efficency","Alabama 20221210",98.8
"Houston","home","Defensive_Efficency","North Carolina A&T 20221213",68.1
"Houston","home","Defensive_Efficency","McNeese 20221221",71.5
"Houston","home","Defensive_Efficency","UCF 20221231",103.6
"Houston","home","Defensive_Efficency","SMU 20230105",80.1
"Houston","home","Defensive_Efficency","South Florida 20230111",113.2
"Houston","home","Defensive_Efficency","Temple 20230122",90
"Houston","home","Defensive_Efficency","Cincinnati 20230128",109.6
"Houston","home","Defensive_Efficency","Tulsa 20230208",66.4
"Houston","home","Defensive_Efficency","Memphis 20230219",96.7
"Houston","home","Defensive_Efficency","Tulane 20230222",83.4
"Houston","home","Defensive_Efficency","Wichita State 20230302",101.2
"Houston","away","Defensive_Efficency","Saint Joseph's 20221111",80
"Houston","away","Defensive_Efficency","Oregon 20221120",93.1
"Houston","away","Defensive_Efficency","Saint Mary's 20221203",85.7
"Houston","away","Defensive_Efficency","Virginia 20221217",103.2
"Houston","away","Defensive_Efficency","Tulsa 20221228",75.8
"Houston","away","Defensive_Efficency","Cincinnati 20230108",89.7
"Houston","away","Defensive_Efficency","Tulane 20230117",89.6
"Houston","away","Defensive_Efficency","UCF 20230125",116.8
"Houston","away","Defensive_Efficency","Wichita State 20230202",100
"Houston","away","Defensive_Efficency","Temple 20230205",105.7
"Houston","away","Defensive_Efficency","SMU 20230216",96.5
"Houston","away","Defensive_Efficency","East Carolina 20230225",89.5
"Houston","away","Defensive_Efficency","Memphis 20230305",101.1
"Houston","away","Defensive_Efficency","East Carolina 20230310",64.4
"Houston","away","Defensive_Efficency","Cincinnati 20230311",73.6
"Houston","away","Defensive_Efficency","Memphis 20230312",115.1
"Houston","away","Defensive_Efficency","Northern Kentucky 20230316",83.5
"Houston","away","Defensive_Efficency","Auburn 20230318",99.3
"Houston","away","Defensive_Efficency","Miami 20230324",127.6
"Houston","net50","Defensive_Efficency","Oral Roberts 20221114",67.2
"Houston","net50","Defensive_Efficency","Oregon 20221120",93.1
"Houston","net50","Defensive_Efficency","Saint Mary's 20221203",85.7
"Houston","net50","Defensive_Efficency","Alabama 20221210",98.8
"Houston","net50","Defensive_Efficency","Virginia 20221217",103.2
"Houston","net50","Defensive_Efficency","Memphis 20230219",96.7
"Houston","net50","Defensive_Efficency","Memphis 20230305",101.1
"Houston","net50","Defensive_Efficency","Memphis 20230312",115.1
"Houston","net50","Defensive_Efficency","Auburn 20230318",99.3
"Houston","net50","Defensive_Efficency","Miami 20230324",127.6
"Houston","net100","Defensive_Efficency","Oral Roberts 20221114",67.2
"Houston","net100","Defensive_Efficency","Oregon 20221120",93.1
"Houston","net100","Defensive_Efficency","Kent State 20221126",63.2
"Houston","net100","Defensive_Efficency","Saint Mary's 20221203",85.7
"Houston","net100","Defensive_Efficency","Alabama 20221210",98.8
"Houston","net100","Defensive_Efficency","Virginia 20221217",103.2
"Houston","net100","Defensive_Efficency","UCF 20221231",103.6
"Houston","net100","Defensive_Efficency","Cincinnati 20230108",89.7
"Houston","net100","Defensive_Efficency","UCF 20230125",116.8
"Houston","net100","Defensive_Efficency","Cincinnati 20230128",109.6
"Houston","net100","Defensive_Efficency","Memphis 20230219",96.7
"Houston","net100","Defensive_Efficency","Memphis 20230305",101.1
"Houston","net100","Defensive_Efficency","Cincinnati 20230311",73.6
"Houston","net100","Defensive_Efficency","Memphis 20230312",115.1
"Houston","net100","Defensive_Efficency","Auburn 20230318",99.3
"Houston","net100","Defensive_Efficency","Miami 20230324",127.6
"Houston","wins","Defensive_Efficency","Northern Colorado 20221107",56.5
"Houston","wins","Defensive_Efficency","Saint Joseph's 20221111",80
"Houston","wins","Defensive_Efficency","Oral Roberts 20221114",67.2
"Houston","wins","Defensive_Efficency","Texas Southern 20221116",72.9
"Houston","wins","Defensive_Efficency","Oregon 20221120",93.1
"Houston","wins","Defensive_Efficency","Kent State 20221126",63.2
"Houston","wins","Defensive_Efficency","Norfolk State 20221129",80.7
"Houston","wins","Defensive_Efficency","Saint Mary's 20221203",85.7
"Houston","wins","Defensive_Efficency","North Florida 20221206",69.3
"Houston","wins","Defensive_Efficency","North Carolina A&T 20221213",68.1
"Houston","wins","Defensive_Efficency","Virginia 20221217",103.2
"Houston","wins","Defensive_Efficency","McNeese 20221221",71.5
"Houston","wins","Defensive_Efficency","Tulsa 20221228",75.8
"Houston","wins","Defensive_Efficency","UCF 20221231",103.6
"Houston","wins","Defensive_Efficency","SMU 20230105",80.1
"Houston","wins","Defensive_Efficency","Cincinnati 20230108",89.7
"Houston","wins","Defensive_Efficency","South Florida 20230111",113.2
"Houston","wins","Defensive_Efficency","Tulane 20230117",89.6
"Houston","wins","Defensive_Efficency","UCF 20230125",116.8
"Houston","wins","Defensive_Efficency","Cincinnati 20230128",109.6
"Houston","wins","Defensive_Efficency","Wichita State 20230202",100
"Houston","wins","Defensive_Efficency","Temple 20230205",105.7
"Houston","wins","Defensive_Efficency","Tulsa 20230208",66.4
"Houston","wins","Defensive_Efficency","SMU 20230216",96.5
"Houston","wins","Defensive_Efficency","Memphis 20230219",96.7
"Houston","wins","Defensive_Efficency","Tulane 20230222",83.4
"Houston","wins","Defensive_Efficency","East Carolina 20230225",89.5
"Houston","wins","Defensive_Efficency","Wichita State 20230302",101.2
"Houston","wins","Defensive_Efficency","Memphis 20230305",101.1
"Houston","wins","Defensive_Efficency","East Carolina 20230310",64.4
"Houston","wins","Defensive_Efficency","Cincinnati 20230311",73.6
"Houston","wins","Defensive_Efficency","Northern Kentucky 20230316",83.5
"Houston","wins","Defensive_Efficency","Auburn 20230318",99.3
"Houston","losses","Defensive_Efficency","Alabama 20221210",98.8
"Houston","losses","Defensive_Efficency","Temple 20230122",90
"Houston","losses","Defensive_Efficency","Memphis 20230312",115.1
"Houston","losses","Defensive_Efficency","Miami 20230324",127.6
"Houston","conf","Defensive_Efficency","Tulsa 20221228",75.8
"Houston","conf","Defensive_Efficency","UCF 20221231",103.6
"Houston","conf","Defensive_Efficency","SMU 20230105",80.1
"Houston","conf","Defensive_Efficency","Cincinnati 20230108",89.7
"Houston","conf","Defensive_Efficency","South Florida 20230111",113.2
"Houston","conf","Defensive_Efficency","Tulane 20230117",89.6
"Houston","conf","Defensive_Efficency","Temple 20230122",90
"Houston","conf","Defensive_Efficency","UCF 20230125",116.8
"Houston","conf","Defensive_Efficency","Cincinnati 20230128",109.6
"Houston","conf","Defensive_Efficency","Wichita State 20230202",100
"Houston","conf","Defensive_Efficency","Temple 20230205",105.7
"Houston","conf","Defensive_Efficency","Tulsa 20230208",66.4
"Houston","conf","Defensive_Efficency","SMU 20230216",96.5
"Houston","conf","Defensive_Efficency","Memphis 20230219",96.7
"Houston","conf","Defensive_Efficency","Tulane 20230222",83.4
"Houston","conf","Defensive_Efficency","East Carolina 20230225",89.5
"Houston","conf","Defensive_Efficency","Wichita State 20230302",101.2
"Houston","conf","Defensive_Efficency","Memphis 20230305",101.1
"Houston","recency5","Points_Scored","Cincinnati 20230311",69
"Houston","recency5","Points_Scored","Memphis 20230312",65
"Houston","recency5","Points_Scored","Northern Kentucky 20230316",63
"Houston","recency5","Points_Scored","Auburn 20230318",81
"Houston","recency5","Points_Scored","Miami 20230324",75
"Houston","recency10","Points_Scored","Tulane 20230222",89
"Houston","recency10","Points_Scored","East Carolina 20230225",76
"Houston","recency10","Points_Scored","Wichita State 20230302",83
"Houston","recency10","Points_Scored","Memphis 20230305",67
"Houston","recency10","Points_Scored","East Carolina 20230310",60
"Houston","recency10","Points_Scored","Cincinnati 20230311",69
"Houston","recency10","Points_Scored","Memphis 20230312",65
"Houston","recency10","Points_Scored","Northern Kentucky 20230316",63
"Houston","recency10","Points_Scored","Auburn 20230318",81
"Houston","recency10","Points_Scored","Miami 20230324",75
"Houston","home","Points_Scored","Northern Colorado 20221107",83
"Houston","home","Points_Scored","Oral Roberts 20221114",83
"Houston","home","Points_Scored","Texas Southern 20221116",83
"Houston","home","Points_Scored","Kent State 20221126",49
"Houston","home","Points_Scored","Norfolk State 20221129",100
"Houston","home","Points_Scored","North Florida 20221206",76
"Houston","home","Points_Scored","Alabama 20221210",65
"Houston","home","Points_Scored","North Carolina A&T 20221213",74
"Houston","home","Points_Scored","McNeese 20221221",83
"Houston","home","Points_Scored","UCF 20221231",71
"Houston","home","Points_Scored","SMU 20230105",87
"Houston","home","Points_Scored","South Florida 20230111",83
"Houston","home","Points_Scored","Temple 20230122",55
"Houston","home","Points_Scored","Cincinnati 20230128",75
"Houston","home","Points_Scored","Tulsa 20230208",80
"Houston","home","Points_Scored","Memphis 20230219",72
"Houston","home","Points_Scored","Tulane 20230222",89
"Houston","home","Points_Scored","Wichita State 20230302",83
"Houston","away","Points_Scored","Saint Joseph's 20221111",81
"Houston","away","Points_Scored","Oregon 20221120",66
"Houston","away","Points_Scored","Saint Mary's 20221203",53
"Houston","away","Points_Scored","Virginia 20221217",69
"Houston","away","Points_Scored","Tulsa 20221228",89
"Houston","away","Points_Scored","Cincinnati 20230108",72
"Houston","away","Points_Scored","Tulane 20230117",80
"Houston","away","Points_Scored","UCF 20230125",82
"Houston","away","Points_Scored","Wichita State 20230202",70
"Houston","away","Points_Scored","Temple 20230205",81
"Houston","away","Points_Scored","SMU 20230216",80
"Houston","away","Points_Scored","East Carolina 20230225",76
"Houston","away","Points_Scored","Memphis 20230305",67
"Houston","away","Points_Scored","East Carolina 20230310",60
"Houston","away","Points_Scored","Cincinnati 20230311",69
"Houston","away","Points_Scored","Memphis 20230312",65
"Houston","away","Points_Scored","Northern Kentucky 20230316",63
"Houston","away","Points_Scored","Auburn 20230318",81
"Houston","away","Points_Scored","Miami 20230324",75
"Houston","net50","Points_Scored","Oral Roberts 20221114",83
"Houston","net50","Points_Scored","Oregon 20221120",66
"Houston","net50","Points_Scored","Saint Mary's 20221203",53
"Houston","net50","Points_Scored","Alabama 20221210",65
"Houston","net50","Points_Scored","Virginia 20221217",69
"Houston","net50","Points_Scored","Memphis 20230219",72
"Houston","net50","Points_Scored","Memphis 20230305",67
"Houston","net50","Points_Scored","Memphis 20230312",65
"Houston","net50","Points_Scored","Auburn 20230318",81
"Houston","net50","Points_Scored","Miami 20230324",75
"Houston","net100","Points_Scored","Oral Roberts 20221114",83
"Houston","net100","Points_Scored","Oregon 20221120",66
"Houston","net100","Points_Scored","Kent State 20221126",49
"Houston","net100","Points_Scored","Saint Mary's 20221203",53
"Houston","net100","Points_Scored","Alabama 20221210",65
"Houston","net100","Points_Scored","Virginia 20221217",69
"Houston","net100","Points_Scored","UCF 20221231",71
"Houston","net100","Points_Scored","Cincinnati 20230108",72
"Houston","net100","Points_Scored","UCF 20230125",82
"Houston","net100","Points_Scored","Cincinnati 20230128",75
"Houston","net100","Points_Scored","Memphis 20230219",72
"Houston","net100","Points_Scored","Memphis 20230305",67
"Houston","net100","Points_Scored","Cincinnati 20230311",69
"Houston","net100","Points_Scored","Memphis 20230312",65
"Houston","net100","Points_Scored","Auburn 20230318",81
"Houston","net100","Points_Scored","Miami 20230324",75
"Houston","wins","Points_Scored","Northern Colorado 20221107",83
"Houston","wins","Points_Scored","Saint Joseph's 20221111",81
"Houston","wins","Points_Scored","Oral Roberts 20221114",83
"Houston","wins","Points_Scored","Texas Southern 20221116",83
"Houston","wins","Points_Scored","Oregon 20221120",66
"Houston","wins","Points_Scored","Kent State 20221126",49
"Houston","wins","Points_Scored","Norfolk State 20221129",100
"Houston","wins","Points_Scored","Saint Mary's 20221203",53
"Houston","wins","Points_Scored","North Florida 20221206",76
"Houston","wins","Points_Scored","North Carolina A&T 20221213",74
"Houston","wins","Points_Scored","Virginia 20221217",69
"Houston","wins","Points_Scored","McNeese 20221221",83
"Houston","wins","Points_Scored","Tulsa 20221228",89
"Houston","wins","Points_Scored","UCF 20221231",71
"Houston","wins","Points_Scored","SMU 20230105",87
"Houston","wins","Points_Scored","Cincinnati 20230108",72
"Houston","wins","Points_Scored","South Florida 20230111",83
"Houston","wins","Points_Scored","Tulane 20230117",80
"Houston","wins","Points_Scored","UCF 20230125",82
"Houston","wins","Points_Scored","Cincinnati 20230128",75
"Houston","wins","Points_Scored","Wichita State 20230202",70
"Houston","wins","Points_Scored","Temple 20230205",81
"Houston","wins","Points_Scored","Tulsa 20230208",80
"Houston","wins","Points_Scored","SMU 20230216",80
